userid, idIoTagent, quality, 400, sample_timestamp, 09:13:08, received timestamp, 16/06:13:11, Message length, 20.867
userid, idIoTagent, light, 936.327160493827, sample_timestamp, 13:37:25, received timestamp, 16/10:37:31, Message length, 21.692
userid, idIoTagent, light, 936.5099009900989, sample_timestamp, 13:37:30, received timestamp, 16/10:37:31, Message length, 21.692
userid, idIoTagent, light, 936.1570247933885, sample_timestamp, 13:37:35, received timestamp, 16/10:37:58, Message length, 23.0
userid, idIoTagent, light, 936.7198581560283, sample_timestamp, 13:37:41, received timestamp, 16/10:37:58, Message length, 23.0
userid, idIoTagent, light, 936.4285714285713, sample_timestamp, 13:37:46, received timestamp, 16/10:37:58, Message length, 23.0
userid, idIoTagent, light, 936.5193370165747, sample_timestamp, 13:37:52, received timestamp, 16/10:37:58, Message length, 23.0
userid, idIoTagent, light, 936.3059701492539, sample_timestamp, 13:37:57, received timestamp, 16/10:37:58, Message length, 23.0
userid, idIoTagent, light, 936.1312217194571, sample_timestamp, 13:38:03, received timestamp, 16/10:38:25, Message length, 22.25
userid, idIoTagent, light, 935.746887966805, sample_timestamp, 13:38:09, received timestamp, 16/10:38:25, Message length, 22.25
userid, idIoTagent, light, 936.6935483870967, sample_timestamp, 13:38:15, received timestamp, 16/10:38:25, Message length, 22.25
userid, idIoTagent, light, 936.9117647058825, sample_timestamp, 13:38:20, received timestamp, 16/10:38:25, Message length, 22.25
userid, idIoTagent, light, 935.3873239436622, sample_timestamp, 13:38:25, received timestamp, 16/10:38:25, Message length, 22.25
userid, idIoTagent, light, 935.7967032967033, sample_timestamp, 13:38:29, received timestamp, 16/10:38:51, Message length, 23.9
userid, idIoTagent, light, 936.0585585585586, sample_timestamp, 13:38:34, received timestamp, 16/10:38:51, Message length, 23.9
userid, idIoTagent, light, 935.8015267175574, sample_timestamp, 13:38:40, received timestamp, 16/10:38:51, Message length, 23.9
userid, idIoTagent, light, 935.6125827814569, sample_timestamp, 13:38:45, received timestamp, 16/10:38:51, Message length, 23.9
userid, idIoTagent, light, 935.46783625731, sample_timestamp, 13:38:50, received timestamp, 16/10:38:51, Message length, 23.9
userid, idIoTagent, light, 935.955497382199, sample_timestamp, 13:38:56, received timestamp, 16/10:39:19, Message length, 26.5
userid, idIoTagent, light, 935.8056872037916, sample_timestamp, 13:39:02, received timestamp, 16/10:39:19, Message length, 26.5
userid, idIoTagent, light, 935.930735930736, sample_timestamp, 13:39:08, received timestamp, 16/10:39:19, Message length, 26.5
userid, idIoTagent, light, 935.8067729083666, sample_timestamp, 13:39:14, received timestamp, 16/10:39:19, Message length, 26.5
userid, idIoTagent, light, 936.8292682926829, sample_timestamp, 13:39:19, received timestamp, 16/10:39:19, Message length, 26.5
userid, idIoTagent, light, 936.0245901639344, sample_timestamp, 13:39:24, received timestamp, 16/10:39:44, Message length, 25.333
userid, idIoTagent, light, 936.327160493827, sample_timestamp, 13:39:29, received timestamp, 16/10:39:44, Message length, 25.333
userid, idIoTagent, light, 936.5099009900989, sample_timestamp, 13:39:33, received timestamp, 16/10:39:44, Message length, 25.333
userid, idIoTagent, light, 936.6322314049587, sample_timestamp, 13:39:39, received timestamp, 16/10:39:44, Message length, 25.333
userid, idIoTagent, light, 936.3120567375886, sample_timestamp, 13:39:44, received timestamp, 16/10:39:44, Message length, 25.333
userid, idIoTagent, light, 936.4285714285713, sample_timestamp, 13:39:49, received timestamp, 16/10:40:21, Message length, 25.333
userid, idIoTagent, light, 936.5193370165747, sample_timestamp, 13:39:55, received timestamp, 16/10:40:21, Message length, 25.333
userid, idIoTagent, light, 936.350710900474, sample_timestamp, 13:40:03, received timestamp, 16/10:40:21, Message length, 25.333
userid, idIoTagent, light, 935.9854771784233, sample_timestamp, 13:40:12, received timestamp, 16/10:40:21, Message length, 25.333
userid, idIoTagent, light, 938.2317073170731, sample_timestamp, 13:40:21, received timestamp, 16/10:40:21, Message length, 25.333
userid, idIoTagent, light, 936.1971830985917, sample_timestamp, 13:40:28, received timestamp, 16/10:41:00, Message length, 24.2
userid, idIoTagent, light, 936.5099009900989, sample_timestamp, 13:40:35, received timestamp, 16/10:41:00, Message length, 24.2
userid, idIoTagent, light, 937.1183206106872, sample_timestamp, 13:40:43, received timestamp, 16/10:41:00, Message length, 24.2
userid, idIoTagent, light, 936.7857142857141, sample_timestamp, 13:40:51, received timestamp, 16/10:41:00, Message length, 24.2
userid, idIoTagent, light, 936.5575916230367, sample_timestamp, 13:40:59, received timestamp, 16/10:41:00, Message length, 24.2
userid, idIoTagent, light, 936.6515837104073, sample_timestamp, 13:41:08, received timestamp, 16/10:41:32, Message length, 23.0
userid, idIoTagent, light, 936.7231075697212, sample_timestamp, 13:41:17, received timestamp, 16/10:41:32, Message length, 23.0
userid, idIoTagent, light, 936.8292682926829, sample_timestamp, 13:41:22, received timestamp, 16/10:41:32, Message length, 23.0
userid, idIoTagent, light, 936.967213114754, sample_timestamp, 13:41:27, received timestamp, 16/10:41:32, Message length, 23.0
userid, idIoTagent, light, 937.037037037037, sample_timestamp, 13:41:32, received timestamp, 16/10:41:32, Message length, 23.0
userid, idIoTagent, light, 936.5099009900989, sample_timestamp, 13:41:37, received timestamp, 16/10:41:59, Message length, 23.0
userid, idIoTagent, light, 937.1074380165289, sample_timestamp, 13:41:42, received timestamp, 16/10:41:59, Message length, 23.0
userid, idIoTagent, light, 936.7198581560283, sample_timestamp, 13:41:47, received timestamp, 16/10:41:59, Message length, 23.0
userid, idIoTagent, light, 936.4285714285713, sample_timestamp, 13:41:52, received timestamp, 16/10:41:59, Message length, 23.0
userid, idIoTagent, light, 935.8839779005525, sample_timestamp, 13:41:58, received timestamp, 16/10:41:59, Message length, 23.0
userid, idIoTagent, light, 936.3059701492539, sample_timestamp, 13:42:04, received timestamp, 16/10:42:26, Message length, 22.167
userid, idIoTagent, light, 937.4321266968326, sample_timestamp, 13:42:10, received timestamp, 16/10:42:26, Message length, 22.167
userid, idIoTagent, light, 935.746887966805, sample_timestamp, 13:42:16, received timestamp, 16/10:42:26, Message length, 22.167
userid, idIoTagent, light, 934.8387096774193, sample_timestamp, 13:42:22, received timestamp, 16/10:42:26, Message length, 22.167
userid, idIoTagent, light, 935.7843137254904, sample_timestamp, 13:42:26, received timestamp, 16/10:42:26, Message length, 22.167
userid, idIoTagent, light, 934.5774647887325, sample_timestamp, 13:42:31, received timestamp, 16/10:43:03, Message length, 24.2
userid, idIoTagent, light, 936.4285714285714, sample_timestamp, 13:42:36, received timestamp, 16/10:43:03, Message length, 24.2
userid, idIoTagent, light, 936.0585585585586, sample_timestamp, 13:42:41, received timestamp, 16/10:43:03, Message length, 24.2
userid, idIoTagent, light, 935.6125827814569, sample_timestamp, 13:42:51, received timestamp, 16/10:43:03, Message length, 24.2
userid, idIoTagent, light, 935.6544502617802, sample_timestamp, 13:43:02, received timestamp, 16/10:43:03, Message length, 24.2
userid, idIoTagent, light, 936.1796536796537, sample_timestamp, 13:43:14, received timestamp, 16/10:43:56, Message length, 22.25
userid, idIoTagent, light, 938.2317073170731, sample_timestamp, 13:43:26, received timestamp, 16/10:43:56, Message length, 22.25
userid, idIoTagent, light, 936.327160493827, sample_timestamp, 13:43:35, received timestamp, 16/10:43:56, Message length, 22.25
userid, idIoTagent, light, 937.1074380165289, sample_timestamp, 13:43:45, received timestamp, 16/10:43:56, Message length, 22.25
userid, idIoTagent, light, 937.142857142857, sample_timestamp, 13:43:56, received timestamp, 16/10:43:56, Message length, 22.25
userid, idIoTagent, light, 937.450248756219, sample_timestamp, 13:44:07, received timestamp, 16/10:44:37, Message length, 21.3
userid, idIoTagent, light, 937.1784232365146, sample_timestamp, 13:44:19, received timestamp, 16/10:44:37, Message length, 21.3
userid, idIoTagent, light, 938.0392156862747, sample_timestamp, 13:44:30, received timestamp, 16/10:44:37, Message length, 21.3
userid, idIoTagent, light, 937.6923076923076, sample_timestamp, 13:44:39, received timestamp, 16/10:45:18, Message length, 21.818
userid, idIoTagent, light, 936.2404580152673, sample_timestamp, 13:44:49, received timestamp, 16/10:45:18, Message length, 21.818
userid, idIoTagent, light, 936.140350877193, sample_timestamp, 13:45:00, received timestamp, 16/10:45:18, Message length, 21.818
userid, idIoTagent, light, 934.7156398104266, sample_timestamp, 13:45:12, received timestamp, 16/10:45:18, Message length, 21.818
userid, idIoTagent, light, 934.6613545816734, sample_timestamp, 13:45:24, received timestamp, 16/10:45:57, Message length, 21.909
userid, idIoTagent, light, 935.0819672131147, sample_timestamp, 13:45:34, received timestamp, 16/10:45:57, Message length, 21.909
userid, idIoTagent, light, 934.8019801980197, sample_timestamp, 13:45:43, received timestamp, 16/10:45:57, Message length, 21.909
userid, idIoTagent, light, 903.6879432624113, sample_timestamp, 13:45:54, received timestamp, 16/10:45:57, Message length, 21.909
userid, idIoTagent, light, 870.7596685082874, sample_timestamp, 13:46:05, received timestamp, 16/10:46:38, Message length, 21.909
userid, idIoTagent, light, 935.0904977375566, sample_timestamp, 13:46:16, received timestamp, 16/10:46:38, Message length, 21.909
userid, idIoTagent, light, 864.3548387096773, sample_timestamp, 13:46:28, received timestamp, 16/10:46:38, Message length, 21.909
userid, idIoTagent, light, 859.2605633802818, sample_timestamp, 13:46:37, received timestamp, 16/10:46:38, Message length, 21.909
userid, idIoTagent, light, 858.5148514851485, sample_timestamp, 13:46:45, received timestamp, 16/10:47:19, Message length, 21.769
userid, idIoTagent, light, 862.0610687022902, sample_timestamp, 13:46:53, received timestamp, 16/10:47:19, Message length, 21.769
userid, idIoTagent, light, 888.9285714285713, sample_timestamp, 13:47:01, received timestamp, 16/10:47:19, Message length, 21.769
userid, idIoTagent, light, 863.4031413612565, sample_timestamp, 13:47:09, received timestamp, 16/10:47:19, Message length, 21.769
userid, idIoTagent, light, 863.5407239819006, sample_timestamp, 13:47:18, received timestamp, 16/10:47:19, Message length, 21.769
userid, idIoTagent, light, 936.2649402390439, sample_timestamp, 13:47:27, received timestamp, 16/10:47:57, Message length, 22.333
userid, idIoTagent, light, 936.9117647058825, sample_timestamp, 13:47:34, received timestamp, 16/10:47:57, Message length, 22.333
userid, idIoTagent, light, 937.7469135802468, sample_timestamp, 13:47:41, received timestamp, 16/10:47:57, Message length, 22.333
userid, idIoTagent, light, 938.1306306306307, sample_timestamp, 13:47:49, received timestamp, 16/10:47:57, Message length, 22.333
userid, idIoTagent, light, 936.7198581560283, sample_timestamp, 13:47:57, received timestamp, 16/10:47:57, Message length, 22.333
userid, idIoTagent, light, 937.142857142857, sample_timestamp, 13:48:02, received timestamp, 16/10:48:26, Message length, 20.909
userid, idIoTagent, light, 2.2885572139303485, sample_timestamp, 13:48:13, received timestamp, 16/10:48:26, Message length, 20.909
userid, idIoTagent, light, 2.3858921161825726, sample_timestamp, 13:48:25, received timestamp, 16/10:48:26, Message length, 20.909
userid, idIoTagent, light, 863.6274509803923, sample_timestamp, 13:48:36, received timestamp, 16/10:48:51, Message length, 20.778
userid, idIoTagent, light, 919.3681318681319, sample_timestamp, 13:48:46, received timestamp, 16/10:48:51, Message length, 20.778
userid, idIoTagent, light, 920.87786259542, sample_timestamp, 13:48:56, received timestamp, 16/10:49:19, Message length, 20.636
userid, idIoTagent, light, 922.0175438596491, sample_timestamp, 13:49:06, received timestamp, 16/10:49:19, Message length, 20.636
userid, idIoTagent, light, 923.8151658767774, sample_timestamp, 13:49:18, received timestamp, 16/10:49:19, Message length, 20.636
userid, idIoTagent, light, 925.268924302789, sample_timestamp, 13:49:30, received timestamp, 16/10:49:58, Message length, 21.2
userid, idIoTagent, light, 926.5983606557377, sample_timestamp, 13:49:40, received timestamp, 16/10:49:58, Message length, 21.2
userid, idIoTagent, light, 926.8316831683168, sample_timestamp, 13:49:50, received timestamp, 16/10:49:58, Message length, 21.2
userid, idIoTagent, light, 926.9326241134751, sample_timestamp, 13:50:00, received timestamp, 16/10:50:39, Message length, 21.909
userid, idIoTagent, light, 927.6243093922652, sample_timestamp, 13:50:11, received timestamp, 16/10:50:39, Message length, 21.909
userid, idIoTagent, light, 927.5452488687783, sample_timestamp, 13:50:23, received timestamp, 16/10:50:39, Message length, 21.909
userid, idIoTagent, light, 929.2741935483871, sample_timestamp, 13:50:35, received timestamp, 16/10:50:39, Message length, 21.909
userid, idIoTagent, light, 929.718309859155, sample_timestamp, 13:50:44, received timestamp, 16/10:51:05, Message length, 21.3
userid, idIoTagent, light, 929.8423423423424, sample_timestamp, 13:50:54, received timestamp, 16/10:51:05, Message length, 21.3
userid, idIoTagent, light, 930.2814569536424, sample_timestamp, 13:51:04, received timestamp, 16/10:51:05, Message length, 21.3
userid, idIoTagent, light, 930.8376963350786, sample_timestamp, 13:51:15, received timestamp, 16/10:51:34, Message length, 20.778
userid, idIoTagent, light, 934.4372294372295, sample_timestamp, 13:51:27, received timestamp, 16/10:51:34, Message length, 20.778
userid, idIoTagent, light, 936.8292682926829, sample_timestamp, 13:51:39, received timestamp, 16/10:51:58, Message length, 21.3
userid, idIoTagent, light, 931.358024691358, sample_timestamp, 13:51:48, received timestamp, 16/10:51:58, Message length, 21.3
userid, idIoTagent, light, 931.8801652892563, sample_timestamp, 13:51:58, received timestamp, 16/10:51:58, Message length, 21.3
userid, idIoTagent, light, 934.1228070175439, sample_timestamp, 13:52:11, received timestamp, 16/10:52:40, Message length, 21.0
userid, idIoTagent, light, 931.18778280543, sample_timestamp, 13:52:26, received timestamp, 16/10:52:40, Message length, 21.0
userid, idIoTagent, light, 932.6219512195121, sample_timestamp, 13:52:40, received timestamp, 16/10:52:40, Message length, 21.0
userid, idIoTagent, light, 932.0054945054944, sample_timestamp, 13:52:52, received timestamp, 16/10:53:19, Message length, 20.417
userid, idIoTagent, light, 933.4574468085106, sample_timestamp, 13:53:05, received timestamp, 16/10:53:19, Message length, 20.417
userid, idIoTagent, light, 932.041884816754, sample_timestamp, 13:53:19, received timestamp, 16/10:53:19, Message length, 20.417
userid, idIoTagent, light, 933.6255924170617, sample_timestamp, 13:53:24, received timestamp, 16/10:53:47, Message length, 22.0
userid, idIoTagent, light, 932.4458874458875, sample_timestamp, 13:53:30, received timestamp, 16/10:53:47, Message length, 22.0
userid, idIoTagent, light, 930.996015936255, sample_timestamp, 13:53:37, received timestamp, 16/10:53:47, Message length, 22.0
userid, idIoTagent, light, 932.6219512195121, sample_timestamp, 13:53:42, received timestamp, 16/10:53:47, Message length, 22.0
userid, idIoTagent, light, 932.2540983606557, sample_timestamp, 13:53:46, received timestamp, 16/10:53:47, Message length, 22.0
userid, idIoTagent, light, 930.648148148148, sample_timestamp, 13:53:51, received timestamp, 16/10:54:12, Message length, 22.0
userid, idIoTagent, light, 929.6782178217821, sample_timestamp, 13:53:56, received timestamp, 16/10:54:12, Message length, 22.0
userid, idIoTagent, light, 929.9793388429753, sample_timestamp, 13:54:01, received timestamp, 16/10:54:12, Message length, 22.0
userid, idIoTagent, light, 930.6028368794326, sample_timestamp, 13:54:06, received timestamp, 16/10:54:12, Message length, 22.0
userid, idIoTagent, light, 930.3571428571428, sample_timestamp, 13:54:12, received timestamp, 16/10:54:12, Message length, 22.0
userid, idIoTagent, light, 931.1187845303868, sample_timestamp, 13:54:17, received timestamp, 16/10:54:41, Message length, 21.286
userid, idIoTagent, light, 930.8706467661692, sample_timestamp, 13:54:23, received timestamp, 16/10:54:41, Message length, 21.286
userid, idIoTagent, light, 930.9276018099548, sample_timestamp, 13:54:29, received timestamp, 16/10:54:41, Message length, 21.286
userid, idIoTagent, light, 930.9751037344399, sample_timestamp, 13:54:35, received timestamp, 16/10:54:41, Message length, 21.286
userid, idIoTagent, light, 932.9838709677418, sample_timestamp, 13:54:41, received timestamp, 16/10:54:41, Message length, 21.286
userid, idIoTagent, light, 932.1478873239438, sample_timestamp, 13:54:50, received timestamp, 16/10:55:20, Message length, 21.4
userid, idIoTagent, light, 931.3963963963964, sample_timestamp, 13:55:00, received timestamp, 16/10:55:20, Message length, 21.4
userid, idIoTagent, light, 932.1854304635762, sample_timestamp, 13:55:11, received timestamp, 16/10:55:20, Message length, 21.4
userid, idIoTagent, light, 929.9345549738221, sample_timestamp, 13:55:22, received timestamp, 16/10:56:00, Message length, 21.333
userid, idIoTagent, light, 930.2056277056278, sample_timestamp, 13:55:34, received timestamp, 16/10:56:00, Message length, 21.333
userid, idIoTagent, light, 929.8170731707316, sample_timestamp, 13:55:45, received timestamp, 16/10:56:00, Message length, 21.333
userid, idIoTagent, light, 929.9382716049382, sample_timestamp, 13:55:55, received timestamp, 16/10:56:00, Message length, 21.333
userid, idIoTagent, light, 927.9007633587788, sample_timestamp, 13:56:07, received timestamp, 16/10:56:42, Message length, 25.667
userid, idIoTagent, light, 928.9285714285713, sample_timestamp, 13:56:15, received timestamp, 16/10:56:42, Message length, 25.667
userid, idIoTagent, light, 928.4293193717278, sample_timestamp, 13:56:24, received timestamp, 16/10:56:42, Message length, 25.667
userid, idIoTagent, light, 928.0656108597286, sample_timestamp, 13:56:32, received timestamp, 16/10:56:42, Message length, 25.667
userid, idIoTagent, light, 928.0179282868527, sample_timestamp, 13:56:41, received timestamp, 16/10:56:42, Message length, 25.667
userid, idIoTagent, light, 929.0196078431375, sample_timestamp, 13:56:49, received timestamp, 16/10:57:20, Message length, 26.875
userid, idIoTagent, light, 929.2283950617283, sample_timestamp, 13:56:56, received timestamp, 16/10:57:20, Message length, 26.875
userid, idIoTagent, light, 929.3243243243244, sample_timestamp, 13:57:04, received timestamp, 16/10:57:20, Message length, 26.875
userid, idIoTagent, light, 930.1950354609928, sample_timestamp, 13:57:11, received timestamp, 16/10:57:20, Message length, 26.875
userid, idIoTagent, light, 927.061403508772, sample_timestamp, 13:57:20, received timestamp, 16/10:57:20, Message length, 26.875
userid, idIoTagent, light, 926.9240837696335, sample_timestamp, 13:57:25, received timestamp, 16/10:57:49, Message length, 28.571
userid, idIoTagent, light, 927.6303317535546, sample_timestamp, 13:57:31, received timestamp, 16/10:57:49, Message length, 28.571
userid, idIoTagent, light, 926.969696969697, sample_timestamp, 13:57:37, received timestamp, 16/10:57:49, Message length, 28.571
userid, idIoTagent, light, 928.0179282868527, sample_timestamp, 13:57:43, received timestamp, 16/10:57:49, Message length, 28.571
userid, idIoTagent, light, 928.4146341463414, sample_timestamp, 13:57:48, received timestamp, 16/10:57:49, Message length, 28.571
userid, idIoTagent, light, 927.5409836065573, sample_timestamp, 13:57:53, received timestamp, 16/10:58:14, Message length, 27.0
userid, idIoTagent, light, 926.3888888888888, sample_timestamp, 13:57:58, received timestamp, 16/10:58:14, Message length, 27.0
userid, idIoTagent, light, 926.8316831683168, sample_timestamp, 13:58:03, received timestamp, 16/10:58:14, Message length, 27.0
userid, idIoTagent, light, 923.3264462809918, sample_timestamp, 13:58:08, received timestamp, 16/10:58:14, Message length, 27.0
userid, idIoTagent, light, 899.6099290780141, sample_timestamp, 13:58:13, received timestamp, 16/10:58:14, Message length, 27.0
userid, idIoTagent, light, 928.5714285714284, sample_timestamp, 13:58:19, received timestamp, 16/10:58:43, Message length, 27.286
userid, idIoTagent, light, 929.2127071823205, sample_timestamp, 13:58:24, received timestamp, 16/10:58:43, Message length, 27.286
userid, idIoTagent, light, 930.0124378109454, sample_timestamp, 13:58:30, received timestamp, 16/10:58:43, Message length, 27.286
userid, idIoTagent, light, 926.764705882353, sample_timestamp, 13:58:36, received timestamp, 16/10:58:43, Message length, 27.286
userid, idIoTagent, light, 928.1120331950208, sample_timestamp, 13:58:42, received timestamp, 16/10:58:43, Message length, 27.286
userid, idIoTagent, light, 929.2741935483871, sample_timestamp, 13:58:48, received timestamp, 16/10:59:07, Message length, 26.875
userid, idIoTagent, light, 929.0196078431375, sample_timestamp, 13:58:52, received timestamp, 16/10:59:07, Message length, 26.875
userid, idIoTagent, light, 928.9084507042255, sample_timestamp, 13:58:57, received timestamp, 16/10:59:07, Message length, 26.875
userid, idIoTagent, light, 930.1098901098901, sample_timestamp, 13:59:02, received timestamp, 16/10:59:07, Message length, 26.875
userid, idIoTagent, light, 928.2882882882884, sample_timestamp, 13:59:07, received timestamp, 16/10:59:07, Message length, 26.875
userid, idIoTagent, light, 952.5, sample_timestamp, 13:59:59, received timestamp, 16/11:00:21, Message length, 20.067
userid, idIoTagent, light, 949.8417721518989, sample_timestamp, 14:00:04, received timestamp, 16/11:00:21, Message length, 20.067
userid, idIoTagent, light, 957.4719101123596, sample_timestamp, 14:00:10, received timestamp, 16/11:00:21, Message length, 20.067
userid, idIoTagent, light, 948.4595959595961, sample_timestamp, 14:00:15, received timestamp, 16/11:00:21, Message length, 20.067
userid, idIoTagent, light, 935.2981651376148, sample_timestamp, 14:00:21, received timestamp, 16/11:00:21, Message length, 20.067
userid, idIoTagent, light, 839.7899159663866, sample_timestamp, 14:00:26, received timestamp, 16/11:00:49, Message length, 20.8
userid, idIoTagent, light, 840.2131782945737, sample_timestamp, 14:00:32, received timestamp, 16/11:00:49, Message length, 20.8
userid, idIoTagent, light, 830.6474820143885, sample_timestamp, 14:00:37, received timestamp, 16/11:00:49, Message length, 20.8
userid, idIoTagent, light, 938.1375838926176, sample_timestamp, 14:00:43, received timestamp, 16/11:00:49, Message length, 20.8
userid, idIoTagent, light, 891.4308176100628, sample_timestamp, 14:00:49, received timestamp, 16/11:00:49, Message length, 20.8
userid, idIoTagent, light, 953.0029585798816, sample_timestamp, 14:00:55, received timestamp, 16/11:01:19, Message length, 20.8
userid, idIoTagent, light, 953.7290502793297, sample_timestamp, 14:01:00, received timestamp, 16/11:01:19, Message length, 20.8
userid, idIoTagent, light, 953.1613756613757, sample_timestamp, 14:01:06, received timestamp, 16/11:01:19, Message length, 20.8
userid, idIoTagent, light, 911.3316582914572, sample_timestamp, 14:01:12, received timestamp, 16/11:01:19, Message length, 20.8
userid, idIoTagent, light, 928.2535885167464, sample_timestamp, 14:01:18, received timestamp, 16/11:01:19, Message length, 20.8
userid, idIoTagent, light, 950.9817351598174, sample_timestamp, 14:01:24, received timestamp, 16/11:01:48, Message length, 20.8
userid, idIoTagent, light, 950.3820960698689, sample_timestamp, 14:01:30, received timestamp, 16/11:01:48, Message length, 20.8
userid, idIoTagent, light, 942.3744769874477, sample_timestamp, 14:01:36, received timestamp, 16/11:01:48, Message length, 20.8
userid, idIoTagent, light, 944.7088353413656, sample_timestamp, 14:01:42, received timestamp, 16/11:01:48, Message length, 20.8
userid, idIoTagent, light, 944.1129032258063, sample_timestamp, 14:01:48, received timestamp, 16/11:01:48, Message length, 20.8
userid, idIoTagent, light, 941.0365853658536, sample_timestamp, 14:01:53, received timestamp, 16/11:03:00, Message length, 21.692
userid, idIoTagent, light, 950.7746478873241, sample_timestamp, 14:02:09, received timestamp, 16/11:03:00, Message length, 21.692
userid, idIoTagent, light, 951.3118811881187, sample_timestamp, 14:02:26, received timestamp, 16/11:03:00, Message length, 21.692
userid, idIoTagent, light, 952.9198473282444, sample_timestamp, 14:02:42, received timestamp, 16/11:03:00, Message length, 21.692
userid, idIoTagent, light, 950.3571428571428, sample_timestamp, 14:02:59, received timestamp, 16/11:03:00, Message length, 21.692
userid, idIoTagent, light, 951.3089005235603, sample_timestamp, 14:03:17, received timestamp, 16/11:04:15, Message length, 21.083
userid, idIoTagent, light, 952.002262443439, sample_timestamp, 14:03:35, received timestamp, 16/11:04:15, Message length, 21.083
userid, idIoTagent, light, 953.2171314741037, sample_timestamp, 14:03:53, received timestamp, 16/11:04:15, Message length, 21.083
userid, idIoTagent, light, 952.6960784313727, sample_timestamp, 14:04:09, received timestamp, 16/11:04:15, Message length, 21.083
userid, idIoTagent, light, 950.5246913580246, sample_timestamp, 14:04:26, received timestamp, 16/11:05:11, Message length, 20.636
userid, idIoTagent, light, 945.900900900901, sample_timestamp, 14:04:42, received timestamp, 16/11:05:11, Message length, 20.636
userid, idIoTagent, light, 954.2553191489361, sample_timestamp, 14:04:59, received timestamp, 16/11:05:11, Message length, 20.636
userid, idIoTagent, light, 954.2982456140351, sample_timestamp, 14:05:16, received timestamp, 16/11:06:10, Message length, 22.333
userid, idIoTagent, light, 955.7587064676618, sample_timestamp, 14:05:34, received timestamp, 16/11:06:10, Message length, 22.333
userid, idIoTagent, light, 955.3846153846155, sample_timestamp, 14:05:45, received timestamp, 16/11:06:10, Message length, 22.333
userid, idIoTagent, light, 946.7219917012449, sample_timestamp, 14:05:57, received timestamp, 16/11:06:10, Message length, 22.333
userid, idIoTagent, light, 958.9516129032257, sample_timestamp, 14:06:10, received timestamp, 16/11:06:10, Message length, 22.333
userid, idIoTagent, light, 958.3333333333335, sample_timestamp, 14:06:20, received timestamp, 16/11:07:04, Message length, 21.692
userid, idIoTagent, light, 956.4436619718311, sample_timestamp, 14:06:31, received timestamp, 16/11:07:04, Message length, 21.692
userid, idIoTagent, light, 955.3846153846154, sample_timestamp, 14:06:42, received timestamp, 16/11:07:04, Message length, 21.692
userid, idIoTagent, light, 955.7432432432433, sample_timestamp, 14:06:53, received timestamp, 16/11:07:04, Message length, 21.692
userid, idIoTagent, light, 955.114503816794, sample_timestamp, 14:07:04, received timestamp, 16/11:07:04, Message length, 21.692
userid, idIoTagent, light, 956.9370860927153, sample_timestamp, 14:07:15, received timestamp, 16/11:08:03, Message length, 21.769
userid, idIoTagent, light, 957.6608187134503, sample_timestamp, 14:07:27, received timestamp, 16/11:08:03, Message length, 21.769
userid, idIoTagent, light, 956.4267015706806, sample_timestamp, 14:07:38, received timestamp, 16/11:08:03, Message length, 21.769
userid, idIoTagent, light, 959.5142180094788, sample_timestamp, 14:07:50, received timestamp, 16/11:08:03, Message length, 21.769
userid, idIoTagent, light, 959.5779220779222, sample_timestamp, 14:08:02, received timestamp, 16/11:08:03, Message length, 21.769
userid, idIoTagent, light, 960.0896414342631, sample_timestamp, 14:08:14, received timestamp, 16/11:08:58, Message length, 21.143
userid, idIoTagent, light, 960.670731707317, sample_timestamp, 14:08:26, received timestamp, 16/11:08:58, Message length, 21.143
userid, idIoTagent, light, 959.5901639344262, sample_timestamp, 14:08:36, received timestamp, 16/11:08:58, Message length, 21.143
userid, idIoTagent, light, 960.4629629629628, sample_timestamp, 14:08:47, received timestamp, 16/11:08:58, Message length, 21.143
userid, idIoTagent, light, 960.4207920792078, sample_timestamp, 14:08:58, received timestamp, 16/11:08:58, Message length, 21.143
userid, idIoTagent, light, 937.1074380165289, sample_timestamp, 14:09:09, received timestamp, 16/11:09:56, Message length, 23.0
userid, idIoTagent, light, 883.7056737588651, sample_timestamp, 14:09:20, received timestamp, 16/11:09:56, Message length, 23.0
userid, idIoTagent, light, 954.642857142857, sample_timestamp, 14:09:32, received timestamp, 16/11:09:56, Message length, 23.0
userid, idIoTagent, light, 955.5801104972377, sample_timestamp, 14:09:43, received timestamp, 16/11:09:56, Message length, 23.0
userid, idIoTagent, light, 955.7587064676618, sample_timestamp, 14:09:55, received timestamp, 16/11:09:56, Message length, 23.0
userid, idIoTagent, light, 956.4253393665159, sample_timestamp, 14:10:07, received timestamp, 16/11:10:52, Message length, 24.2
userid, idIoTagent, light, 957.6970954356847, sample_timestamp, 14:10:19, received timestamp, 16/11:10:52, Message length, 24.2
userid, idIoTagent, light, 960.8064516129032, sample_timestamp, 14:10:31, received timestamp, 16/11:10:52, Message length, 24.2
userid, idIoTagent, light, 963.9705882352943, sample_timestamp, 14:10:41, received timestamp, 16/11:10:52, Message length, 24.2
userid, idIoTagent, light, 967.7816901408453, sample_timestamp, 14:10:52, received timestamp, 16/11:10:52, Message length, 24.2
userid, idIoTagent, light, 964.8626373626373, sample_timestamp, 14:11:03, received timestamp, 16/11:12:06, Message length, 20.818
userid, idIoTagent, light, 964.5495495495496, sample_timestamp, 14:11:14, received timestamp, 16/11:12:06, Message length, 20.818
