userid, idIoTagent, temp, 24.25, sample_timestamp, 16:23:11, received timestamp, 13/13:23:21, Message length, 169
userid, idIoTagent, light, 774.111570247934, sample_timestamp, 14:04:05, received timestamp, 14/11:04:24, Message length, 312
userid, idIoTagent, light, 763.7404580152673, sample_timestamp, 14:04:09, received timestamp, 14/11:04:24, Message length, 312
userid, idIoTagent, light, 812.3404255319149, sample_timestamp, 14:04:14, received timestamp, 14/11:04:24, Message length, 312
userid, idIoTagent, light, 818.7086092715232, sample_timestamp, 14:04:18, received timestamp, 14/11:04:24, Message length, 312
userid, idIoTagent, light, 618.5714285714284, sample_timestamp, 14:04:23, received timestamp, 14/11:04:24, Message length, 312
userid, idIoTagent, light, 819.1228070175439, sample_timestamp, 14:04:28, received timestamp, 14/11:04:48, Message length, 313
userid, idIoTagent, light, 818.0248618784531, sample_timestamp, 14:04:33, received timestamp, 14/11:04:48, Message length, 313
userid, idIoTagent, light, 423.8743455497382, sample_timestamp, 14:04:37, received timestamp, 14/11:04:48, Message length, 313
userid, idIoTagent, light, 805.2860696517414, sample_timestamp, 14:04:42, received timestamp, 14/11:04:48, Message length, 313
userid, idIoTagent, light, 786.4691943127963, sample_timestamp, 14:04:47, received timestamp, 14/11:04:48, Message length, 313
userid, idIoTagent, light, 828.1561085972851, sample_timestamp, 14:04:52, received timestamp, 14/11:05:12, Message length, 313
userid, idIoTagent, light, 829.3939393939394, sample_timestamp, 14:04:57, received timestamp, 14/11:05:12, Message length, 313
userid, idIoTagent, light, 822.8941908713693, sample_timestamp, 14:05:02, received timestamp, 14/11:05:12, Message length, 313
userid, idIoTagent, light, 817.8286852589642, sample_timestamp, 14:05:07, received timestamp, 14/11:05:12, Message length, 313
userid, idIoTagent, light, 821.6935483870967, sample_timestamp, 14:05:12, received timestamp, 14/11:05:12, Message length, 313
userid, idIoTagent, light, 823.2317073170731, sample_timestamp, 14:05:16, received timestamp, 14/11:05:33, Message length, 313
userid, idIoTagent, light, 826.4215686274512, sample_timestamp, 14:05:20, received timestamp, 14/11:05:33, Message length, 313
userid, idIoTagent, light, 818.1967213114754, sample_timestamp, 14:05:24, received timestamp, 14/11:05:33, Message length, 313
userid, idIoTagent, light, 819.5774647887325, sample_timestamp, 14:05:29, received timestamp, 14/11:05:33, Message length, 313
userid, idIoTagent, light, 820.6172839506172, sample_timestamp, 14:05:33, received timestamp, 14/11:05:33, Message length, 313
userid, idIoTagent, light, 827.1153846153845, sample_timestamp, 14:05:37, received timestamp, 14/11:05:56, Message length, 313
userid, idIoTagent, light, 822.6485148514851, sample_timestamp, 14:05:42, received timestamp, 14/11:05:56, Message length, 313
userid, idIoTagent, light, 824.6846846846847, sample_timestamp, 14:05:46, received timestamp, 14/11:05:56, Message length, 313
userid, idIoTagent, light, 823.5330578512397, sample_timestamp, 14:05:51, received timestamp, 14/11:05:56, Message length, 313
userid, idIoTagent, light, 833.0916030534353, sample_timestamp, 14:05:55, received timestamp, 14/11:05:56, Message length, 313
userid, idIoTagent, light, 832.3226950354609, sample_timestamp, 14:06:00, received timestamp, 14/11:06:19, Message length, 313
userid, idIoTagent, light, 830.5132450331126, sample_timestamp, 14:06:04, received timestamp, 14/11:06:19, Message length, 313
userid, idIoTagent, light, 830.3571428571428, sample_timestamp, 14:06:09, received timestamp, 14/11:06:19, Message length, 313
userid, idIoTagent, light, 832.9093567251463, sample_timestamp, 14:06:14, received timestamp, 14/11:06:19, Message length, 313
userid, idIoTagent, light, 832.0027624309392, sample_timestamp, 14:06:18, received timestamp, 14/11:06:19, Message length, 313
userid, idIoTagent, light, 830.890052356021, sample_timestamp, 14:06:23, received timestamp, 14/11:06:43, Message length, 312
userid, idIoTagent, light, 830.4601990049753, sample_timestamp, 14:06:28, received timestamp, 14/11:06:43, Message length, 312
userid, idIoTagent, light, 830.3436018957348, sample_timestamp, 14:06:33, received timestamp, 14/11:06:43, Message length, 312
userid, idIoTagent, light, 831.2782805429865, sample_timestamp, 14:06:38, received timestamp, 14/11:06:43, Message length, 312
userid, idIoTagent, light, 831.8831168831169, sample_timestamp, 14:06:42, received timestamp, 14/11:06:43, Message length, 312
userid, idIoTagent, light, 831.9605809128631, sample_timestamp, 14:06:47, received timestamp, 14/11:07:06, Message length, 313
userid, idIoTagent, light, 833.1772908366535, sample_timestamp, 14:06:52, received timestamp, 14/11:07:06, Message length, 313
userid, idIoTagent, light, 834.6774193548387, sample_timestamp, 14:06:57, received timestamp, 14/11:07:06, Message length, 313
userid, idIoTagent, light, 835.8536585365853, sample_timestamp, 14:07:02, received timestamp, 14/11:07:06, Message length, 313
userid, idIoTagent, light, 834.3137254901962, sample_timestamp, 14:07:06, received timestamp, 14/11:07:06, Message length, 313
userid, idIoTagent, light, 836.1065573770492, sample_timestamp, 14:07:10, received timestamp, 14/11:07:28, Message length, 313
userid, idIoTagent, light, 834.9647887323945, sample_timestamp, 14:07:14, received timestamp, 14/11:07:28, Message length, 313
userid, idIoTagent, light, 836.2345679012345, sample_timestamp, 14:07:19, received timestamp, 14/11:07:28, Message length, 313
userid, idIoTagent, light, 835.9615384615385, sample_timestamp, 14:07:23, received timestamp, 14/11:07:28, Message length, 313
userid, idIoTagent, light, 836.3118811881187, sample_timestamp, 14:07:27, received timestamp, 14/11:07:28, Message length, 313
userid, idIoTagent, light, 836.5990990990991, sample_timestamp, 14:07:32, received timestamp, 14/11:07:51, Message length, 313
userid, idIoTagent, light, 836.8388429752066, sample_timestamp, 14:07:36, received timestamp, 14/11:07:51, Message length, 313
userid, idIoTagent, light, 837.0419847328245, sample_timestamp, 14:07:41, received timestamp, 14/11:07:51, Message length, 313
userid, idIoTagent, light, 837.6241134751773, sample_timestamp, 14:07:45, received timestamp, 14/11:07:51, Message length, 313
userid, idIoTagent, light, 835.8443708609271, sample_timestamp, 14:07:50, received timestamp, 14/11:07:51, Message length, 313
userid, idIoTagent, light, 837.142857142857, sample_timestamp, 14:07:55, received timestamp, 14/11:08:14, Message length, 312
userid, idIoTagent, light, 836.9444444444445, sample_timestamp, 14:07:59, received timestamp, 14/11:08:14, Message length, 312
userid, idIoTagent, light, 838.3563535911603, sample_timestamp, 14:08:04, received timestamp, 14/11:08:14, Message length, 312
userid, idIoTagent, light, 839.0183246073299, sample_timestamp, 14:08:09, received timestamp, 14/11:08:14, Message length, 312
userid, idIoTagent, light, 839.6144278606967, sample_timestamp, 14:08:14, received timestamp, 14/11:08:14, Message length, 312
userid, idIoTagent, light, 839.8815165876779, sample_timestamp, 14:08:18, received timestamp, 14/11:08:39, Message length, 313
userid, idIoTagent, light, 840.1244343891403, sample_timestamp, 14:08:23, received timestamp, 14/11:08:39, Message length, 313
userid, idIoTagent, light, 840.0974025974026, sample_timestamp, 14:08:28, received timestamp, 14/11:08:39, Message length, 313
userid, idIoTagent, light, 840.3112033195022, sample_timestamp, 14:08:33, received timestamp, 14/11:08:39, Message length, 313
userid, idIoTagent, light, 840.9661354581674, sample_timestamp, 14:08:38, received timestamp, 14/11:08:39, Message length, 313
userid, idIoTagent, light, 842.0967741935483, sample_timestamp, 14:08:43, received timestamp, 14/11:09:00, Message length, 313
userid, idIoTagent, light, 842.8658536585365, sample_timestamp, 14:08:47, received timestamp, 14/11:09:00, Message length, 313
userid, idIoTagent, light, 842.2058823529413, sample_timestamp, 14:08:52, received timestamp, 14/11:09:00, Message length, 313
userid, idIoTagent, light, 842.7049180327868, sample_timestamp, 14:08:56, received timestamp, 14/11:09:00, Message length, 313
userid, idIoTagent, light, 842.2535211267607, sample_timestamp, 14:09:00, received timestamp, 14/11:09:00, Message length, 313
userid, idIoTagent, light, 841.9135802469135, sample_timestamp, 14:09:04, received timestamp, 14/11:09:23, Message length, 313
userid, idIoTagent, light, 842.2802197802198, sample_timestamp, 14:09:09, received timestamp, 14/11:09:23, Message length, 313
userid, idIoTagent, light, 842.0049504950495, sample_timestamp, 14:09:13, received timestamp, 14/11:09:23, Message length, 313
userid, idIoTagent, light, 842.8153153153154, sample_timestamp, 14:09:18, received timestamp, 14/11:09:23, Message length, 313
userid, idIoTagent, light, 842.0661157024794, sample_timestamp, 14:09:22, received timestamp, 14/11:09:23, Message length, 313
userid, idIoTagent, light, 842.3091603053437, sample_timestamp, 14:09:27, received timestamp, 14/11:09:46, Message length, 313
userid, idIoTagent, light, 842.1099290780141, sample_timestamp, 14:09:31, received timestamp, 14/11:09:46, Message length, 313
userid, idIoTagent, light, 841.9370860927153, sample_timestamp, 14:09:36, received timestamp, 14/11:09:46, Message length, 313
userid, idIoTagent, light, 841.7857142857142, sample_timestamp, 14:09:40, received timestamp, 14/11:09:46, Message length, 313
userid, idIoTagent, light, 841.6520467836258, sample_timestamp, 14:09:45, received timestamp, 14/11:09:46, Message length, 313
userid, idIoTagent, light, 841.8508287292818, sample_timestamp, 14:09:50, received timestamp, 14/11:10:10, Message length, 312
userid, idIoTagent, light, 841.7277486910995, sample_timestamp, 14:09:55, received timestamp, 14/11:10:10, Message length, 312
userid, idIoTagent, light, 841.6169154228857, sample_timestamp, 14:09:59, received timestamp, 14/11:10:10, Message length, 312
userid, idIoTagent, light, 841.7890995260665, sample_timestamp, 14:10:04, received timestamp, 14/11:10:10, Message length, 312
userid, idIoTagent, light, 841.685520361991, sample_timestamp, 14:10:09, received timestamp, 14/11:10:10, Message length, 312
userid, idIoTagent, light, 842.5865800865802, sample_timestamp, 14:10:14, received timestamp, 14/11:10:33, Message length, 312
userid, idIoTagent, light, 842.2199170124481, sample_timestamp, 14:10:19, received timestamp, 14/11:10:33, Message length, 312
userid, idIoTagent, light, 842.569721115538, sample_timestamp, 14:10:24, received timestamp, 14/11:10:33, Message length, 312
userid, idIoTagent, light, 842.0967741935483, sample_timestamp, 14:10:29, received timestamp, 14/11:10:33, Message length, 312
userid, idIoTagent, light, 842.8658536585365, sample_timestamp, 14:10:33, received timestamp, 14/11:10:33, Message length, 312
userid, idIoTagent, light, 843.3333333333335, sample_timestamp, 14:10:37, received timestamp, 14/11:10:55, Message length, 313
userid, idIoTagent, light, 843.6475409836065, sample_timestamp, 14:10:42, received timestamp, 14/11:10:55, Message length, 313
userid, idIoTagent, light, 843.0633802816903, sample_timestamp, 14:10:46, received timestamp, 14/11:10:55, Message length, 313
userid, idIoTagent, light, 842.6234567901233, sample_timestamp, 14:10:50, received timestamp, 14/11:10:55, Message length, 313
userid, idIoTagent, light, 842.9120879120878, sample_timestamp, 14:10:55, received timestamp, 14/11:10:55, Message length, 313
userid, idIoTagent, light, 843.1435643564356, sample_timestamp, 14:10:59, received timestamp, 14/11:11:18, Message length, 308
userid, idIoTagent, light, 802.40990990991, sample_timestamp, 14:11:03, received timestamp, 14/11:11:18, Message length, 308
userid, idIoTagent, light, 789.3181818181819, sample_timestamp, 14:11:08, received timestamp, 14/11:11:18, Message length, 308
userid, idIoTagent, light, 805.87786259542, sample_timestamp, 14:11:12, received timestamp, 14/11:11:18, Message length, 308
userid, idIoTagent, light, 843.741134751773, sample_timestamp, 14:11:17, received timestamp, 14/11:11:18, Message length, 308
userid, idIoTagent, light, 843.4602649006623, sample_timestamp, 14:11:22, received timestamp, 14/11:11:41, Message length, 312
userid, idIoTagent, light, 844.642857142857, sample_timestamp, 14:11:26, received timestamp, 14/11:11:41, Message length, 312
userid, idIoTagent, light, 844.0058479532164, sample_timestamp, 14:11:31, received timestamp, 14/11:11:41, Message length, 312
userid, idIoTagent, light, 843.7569060773482, sample_timestamp, 14:11:36, received timestamp, 14/11:11:41, Message length, 312
userid, idIoTagent, light, 843.8350785340315, sample_timestamp, 14:11:40, received timestamp, 14/11:11:41, Message length, 312
userid, idIoTagent, light, 843.0472636815921, sample_timestamp, 14:11:45, received timestamp, 14/11:12:06, Message length, 313
userid, idIoTagent, light, 843.1516587677726, sample_timestamp, 14:11:50, received timestamp, 14/11:12:06, Message length, 313
userid, idIoTagent, light, 842.4660633484164, sample_timestamp, 14:11:55, received timestamp, 14/11:12:06, Message length, 313
userid, idIoTagent, light, 842.8354978354979, sample_timestamp, 14:12:00, received timestamp, 14/11:12:06, Message length, 313
userid, idIoTagent, light, 843.1742738589212, sample_timestamp, 14:12:05, received timestamp, 14/11:12:06, Message length, 313
userid, idIoTagent, light, 842.7988047808766, sample_timestamp, 14:12:10, received timestamp, 14/11:12:28, Message length, 313
userid, idIoTagent, light, 842.0967741935483, sample_timestamp, 14:12:15, received timestamp, 14/11:12:28, Message length, 313
userid, idIoTagent, light, 842.8658536585365, sample_timestamp, 14:12:19, received timestamp, 14/11:12:28, Message length, 313
userid, idIoTagent, light, 843.3333333333335, sample_timestamp, 14:12:23, received timestamp, 14/11:12:28, Message length, 313
userid, idIoTagent, light, 843.6475409836065, sample_timestamp, 14:12:27, received timestamp, 14/11:12:28, Message length, 313
userid, idIoTagent, light, 842.2535211267607, sample_timestamp, 14:12:32, received timestamp, 14/11:12:50, Message length, 313
userid, idIoTagent, light, 841.9135802469135, sample_timestamp, 14:12:36, received timestamp, 14/11:12:50, Message length, 313
userid, idIoTagent, light, 842.2802197802198, sample_timestamp, 14:12:40, received timestamp, 14/11:12:50, Message length, 313
userid, idIoTagent, light, 842.0049504950495, sample_timestamp, 14:12:45, received timestamp, 14/11:12:50, Message length, 313
userid, idIoTagent, light, 842.2972972972974, sample_timestamp, 14:12:49, received timestamp, 14/11:12:50, Message length, 313
userid, idIoTagent, light, 842.0661157024794, sample_timestamp, 14:12:54, received timestamp, 14/11:13:13, Message length, 311
userid, idIoTagent, light, 842.3091603053437, sample_timestamp, 14:12:58, received timestamp, 14/11:13:13, Message length, 311
userid, idIoTagent, light, 842.1099290780141, sample_timestamp, 14:13:03, received timestamp, 14/11:13:13, Message length, 311
userid, idIoTagent, light, 842.317880794702, sample_timestamp, 14:13:07, received timestamp, 14/11:13:13, Message length, 311
userid, idIoTagent, light, 842.142857142857, sample_timestamp, 14:13:12, received timestamp, 14/11:13:13, Message length, 311
userid, idIoTagent, light, 841.9883040935673, sample_timestamp, 14:13:17, received timestamp, 14/11:13:37, Message length, 313
userid, idIoTagent, light, 842.1685082872929, sample_timestamp, 14:13:21, received timestamp, 14/11:13:37, Message length, 313
userid, idIoTagent, light, 842.3298429319372, sample_timestamp, 14:13:26, received timestamp, 14/11:13:37, Message length, 313
userid, idIoTagent, light, 843.0472636815921, sample_timestamp, 14:13:31, received timestamp, 14/11:13:37, Message length, 313
userid, idIoTagent, light, 843.1516587677726, sample_timestamp, 14:13:36, received timestamp, 14/11:13:37, Message length, 313
userid, idIoTagent, light, 842.9864253393666, sample_timestamp, 14:13:41, received timestamp, 14/11:14:01, Message length, 313
userid, idIoTagent, light, 843.5822510822511, sample_timestamp, 14:13:46, received timestamp, 14/11:14:01, Message length, 313
userid, idIoTagent, light, 843.1742738589212, sample_timestamp, 14:13:51, received timestamp, 14/11:14:01, Message length, 313
userid, idIoTagent, light, 843.4860557768925, sample_timestamp, 14:13:56, received timestamp, 14/11:14:01, Message length, 313
userid, idIoTagent, light, 843.9516129032257, sample_timestamp, 14:14:01, received timestamp, 14/11:14:01, Message length, 313
userid, idIoTagent, light, 845.670731707317, sample_timestamp, 14:14:05, received timestamp, 14/11:14:22, Message length, 312
userid, idIoTagent, light, 843.3333333333335, sample_timestamp, 14:14:09, received timestamp, 14/11:14:22, Message length, 312
userid, idIoTagent, light, 839.8770491803278, sample_timestamp, 14:14:13, received timestamp, 14/11:14:22, Message length, 312
userid, idIoTagent, light, 825.2464788732395, sample_timestamp, 14:14:17, received timestamp, 14/11:14:22, Message length, 312
userid, idIoTagent, light, 841.9135802469135, sample_timestamp, 14:14:22, received timestamp, 14/11:14:22, Message length, 312
userid, idIoTagent, light, 843.543956043956, sample_timestamp, 14:14:26, received timestamp, 14/11:14:44, Message length, 312
userid, idIoTagent, light, 842.5742574257425, sample_timestamp, 14:14:31, received timestamp, 14/11:14:44, Message length, 312
userid, idIoTagent, light, 842.8153153153154, sample_timestamp, 14:14:35, received timestamp, 14/11:14:44, Message length, 312
userid, idIoTagent, light, 843.0165289256199, sample_timestamp, 14:14:39, received timestamp, 14/11:14:44, Message length, 312
userid, idIoTagent, light, 833.5305343511452, sample_timestamp, 14:14:44, received timestamp, 14/11:14:44, Message length, 312
userid, idIoTagent, light, 832.7304964539006, sample_timestamp, 14:14:49, received timestamp, 14/11:15:08, Message length, 312
userid, idIoTagent, light, 816.4238410596026, sample_timestamp, 14:14:53, received timestamp, 14/11:15:08, Message length, 312
userid, idIoTagent, light, 814.2857142857142, sample_timestamp, 14:14:58, received timestamp, 14/11:15:08, Message length, 312
userid, idIoTagent, light, 827.5292397660819, sample_timestamp, 14:15:02, received timestamp, 14/11:15:08, Message length, 312
userid, idIoTagent, light, 836.767955801105, sample_timestamp, 14:15:07, received timestamp, 14/11:15:08, Message length, 312
userid, idIoTagent, light, 834.2015706806283, sample_timestamp, 14:15:12, received timestamp, 14/11:15:32, Message length, 312
userid, idIoTagent, light, 826.7412935323384, sample_timestamp, 14:15:17, received timestamp, 14/11:15:32, Message length, 312
userid, idIoTagent, light, 823.530805687204, sample_timestamp, 14:15:22, received timestamp, 14/11:15:32, Message length, 312
userid, idIoTagent, light, 825.0339366515838, sample_timestamp, 14:15:26, received timestamp, 14/11:15:32, Message length, 312
userid, idIoTagent, light, 830.8874458874459, sample_timestamp, 14:15:31, received timestamp, 14/11:15:32, Message length, 312
userid, idIoTagent, light, 831.9605809128631, sample_timestamp, 14:15:36, received timestamp, 14/11:15:55, Message length, 313
userid, idIoTagent, light, 835.6972111553786, sample_timestamp, 14:15:41, received timestamp, 14/11:15:55, Message length, 313
userid, idIoTagent, light, 836.5322580645161, sample_timestamp, 14:15:46, received timestamp, 14/11:15:55, Message length, 313
userid, idIoTagent, light, 837.2560975609756, sample_timestamp, 14:15:50, received timestamp, 14/11:15:55, Message length, 313
userid, idIoTagent, light, 836.5686274509806, sample_timestamp, 14:15:55, received timestamp, 14/11:15:55, Message length, 313
userid, idIoTagent, light, 837.0491803278688, sample_timestamp, 14:15:59, received timestamp, 14/11:16:17, Message length, 313
userid, idIoTagent, light, 838.2042253521129, sample_timestamp, 14:16:03, received timestamp, 14/11:16:17, Message length, 313
userid, idIoTagent, light, 838.3641975308641, sample_timestamp, 14:16:08, received timestamp, 14/11:16:17, Message length, 313
userid, idIoTagent, light, 837.8571428571428, sample_timestamp, 14:16:12, received timestamp, 14/11:16:17, Message length, 313
userid, idIoTagent, light, 838.0198019801979, sample_timestamp, 14:16:16, received timestamp, 14/11:16:17, Message length, 313
userid, idIoTagent, light, 840.2252252252252, sample_timestamp, 14:16:21, received timestamp, 14/11:16:39, Message length, 312
userid, idIoTagent, light, 839.2148760330579, sample_timestamp, 14:16:25, received timestamp, 14/11:16:39, Message length, 312
userid, idIoTagent, light, 840.114503816794, sample_timestamp, 14:16:30, received timestamp, 14/11:16:39, Message length, 312
userid, idIoTagent, light, 837.2163120567376, sample_timestamp, 14:16:34, received timestamp, 14/11:16:39, Message length, 312
userid, idIoTagent, light, 839.6523178807947, sample_timestamp, 14:16:39, received timestamp, 14/11:16:39, Message length, 312
userid, idIoTagent, light, 840.3571428571428, sample_timestamp, 14:16:44, received timestamp, 14/11:17:03, Message length, 313
userid, idIoTagent, light, 839.9707602339181, sample_timestamp, 14:16:48, received timestamp, 14/11:17:03, Message length, 313
userid, idIoTagent, light, 840.2624309392265, sample_timestamp, 14:16:53, received timestamp, 14/11:17:03, Message length, 313
userid, idIoTagent, light, 840.2225130890052, sample_timestamp, 14:16:58, received timestamp, 14/11:17:03, Message length, 313
userid, idIoTagent, light, 840.1865671641792, sample_timestamp, 14:17:02, received timestamp, 14/11:17:03, Message length, 313
userid, idIoTagent, light, 840.1540284360191, sample_timestamp, 14:17:07, received timestamp, 14/11:17:28, Message length, 313
userid, idIoTagent, light, 840.1244343891403, sample_timestamp, 14:17:12, received timestamp, 14/11:17:28, Message length, 313
userid, idIoTagent, light, 838.3549783549784, sample_timestamp, 14:17:17, received timestamp, 14/11:17:28, Message length, 313
userid, idIoTagent, light, 839.8340248962656, sample_timestamp, 14:17:22, received timestamp, 14/11:17:28, Message length, 313
userid, idIoTagent, light, 839.5916334661355, sample_timestamp, 14:17:27, received timestamp, 14/11:17:28, Message length, 313
userid, idIoTagent, light, 838.3870967741935, sample_timestamp, 14:17:32, received timestamp, 14/11:17:49, Message length, 312
userid, idIoTagent, light, 841.4634146341463, sample_timestamp, 14:17:36, received timestamp, 14/11:17:49, Message length, 312
userid, idIoTagent, light, 839.950980392157, sample_timestamp, 14:17:40, received timestamp, 14/11:17:49, Message length, 312
userid, idIoTagent, light, 839.8770491803278, sample_timestamp, 14:17:45, received timestamp, 14/11:17:49, Message length, 312
userid, idIoTagent, light, 840.6338028169016, sample_timestamp, 14:17:49, received timestamp, 14/11:17:49, Message length, 312
userid, idIoTagent, light, 840.4938271604938, sample_timestamp, 14:17:53, received timestamp, 14/11:18:11, Message length, 313
userid, idIoTagent, light, 841.0164835164835, sample_timestamp, 14:17:58, received timestamp, 14/11:18:11, Message length, 313
userid, idIoTagent, light, 840.2970297029702, sample_timestamp, 14:18:02, received timestamp, 14/11:18:11, Message length, 313
userid, idIoTagent, light, 839.7072072072073, sample_timestamp, 14:18:06, received timestamp, 14/11:18:11, Message length, 313
userid, idIoTagent, light, 832.5619834710744, sample_timestamp, 14:18:11, received timestamp, 14/11:18:11, Message length, 313
userid, idIoTagent, light, 829.1412213740459, sample_timestamp, 14:18:15, received timestamp, 14/11:18:35, Message length, 313
userid, idIoTagent, light, 840.0709219858155, sample_timestamp, 14:18:20, received timestamp, 14/11:18:35, Message length, 313
userid, idIoTagent, light, 839.6523178807947, sample_timestamp, 14:18:25, received timestamp, 14/11:18:35, Message length, 313
userid, idIoTagent, light, 831.7857142857142, sample_timestamp, 14:18:29, received timestamp, 14/11:18:35, Message length, 313
userid, idIoTagent, light, 832.2368421052632, sample_timestamp, 14:18:34, received timestamp, 14/11:18:35, Message length, 313
userid, idIoTagent, light, 838.3563535911603, sample_timestamp, 14:18:39, received timestamp, 14/11:18:59, Message length, 313
userid, idIoTagent, light, 837.8141361256545, sample_timestamp, 14:18:43, received timestamp, 14/11:18:59, Message length, 313
userid, idIoTagent, light, 837.8980099502488, sample_timestamp, 14:18:48, received timestamp, 14/11:18:59, Message length, 313
userid, idIoTagent, light, 837.1563981042655, sample_timestamp, 14:18:53, received timestamp, 14/11:18:59, Message length, 313
userid, idIoTagent, light, 836.2217194570136, sample_timestamp, 14:18:58, received timestamp, 14/11:18:59, Message length, 313
userid, idIoTagent, light, 837.1103896103897, sample_timestamp, 14:19:03, received timestamp, 14/11:19:22, Message length, 311
userid, idIoTagent, light, 837.6867219917012, sample_timestamp, 14:19:08, received timestamp, 14/11:19:22, Message length, 311
userid, idIoTagent, light, 837.5298804780878, sample_timestamp, 14:19:13, received timestamp, 14/11:19:22, Message length, 311
userid, idIoTagent, light, 840.241935483871, sample_timestamp, 14:19:18, received timestamp, 14/11:19:22, Message length, 311
userid, idIoTagent, light, 840.060975609756, sample_timestamp, 14:19:22, received timestamp, 14/11:19:22, Message length, 311
userid, idIoTagent, light, 839.950980392157, sample_timestamp, 14:19:26, received timestamp, 14/11:19:44, Message length, 311
userid, idIoTagent, light, 840.8196721311475, sample_timestamp, 14:19:30, received timestamp, 14/11:19:44, Message length, 311
userid, idIoTagent, light, 836.5845070422537, sample_timestamp, 14:19:35, received timestamp, 14/11:19:44, Message length, 311
userid, idIoTagent, light, 839.074074074074, sample_timestamp, 14:19:39, received timestamp, 14/11:19:44, Message length, 311
userid, idIoTagent, light, 840.3846153846154, sample_timestamp, 14:19:43, received timestamp, 14/11:19:44, Message length, 311
userid, idIoTagent, light, 838.589108910891, sample_timestamp, 14:19:48, received timestamp, 14/11:20:06, Message length, 312
userid, idIoTagent, light, 840.2252252252252, sample_timestamp, 14:19:52, received timestamp, 14/11:20:06, Message length, 312
userid, idIoTagent, light, 838.7396694214876, sample_timestamp, 14:19:57, received timestamp, 14/11:20:06, Message length, 312
userid, idIoTagent, light, 839.6755725190841, sample_timestamp, 14:20:01, received timestamp, 14/11:20:06, Message length, 312
userid, idIoTagent, light, 839.6631205673758, sample_timestamp, 14:20:06, received timestamp, 14/11:20:06, Message length, 312
userid, idIoTagent, light, 840.0331125827814, sample_timestamp, 14:20:10, received timestamp, 14/11:20:30, Message length, 313
userid, idIoTagent, light, 839.9999999999999, sample_timestamp, 14:20:15, received timestamp, 14/11:20:30, Message length, 313
userid, idIoTagent, light, 839.2982456140351, sample_timestamp, 14:20:20, received timestamp, 14/11:20:30, Message length, 313
userid, idIoTagent, light, 839.9447513812155, sample_timestamp, 14:20:24, received timestamp, 14/11:20:30, Message length, 313
userid, idIoTagent, light, 827.2774869109948, sample_timestamp, 14:20:29, received timestamp, 14/11:20:30, Message length, 313
userid, idIoTagent, light, 827.5995024875623, sample_timestamp, 14:20:34, received timestamp, 14/11:20:55, Message length, 313
userid, idIoTagent, light, 838.2464454976305, sample_timestamp, 14:20:39, received timestamp, 14/11:20:55, Message length, 313
userid, idIoTagent, light, 840.1244343891403, sample_timestamp, 14:20:44, received timestamp, 14/11:20:55, Message length, 313
userid, idIoTagent, light, 840.0974025974026, sample_timestamp, 14:20:49, received timestamp, 14/11:20:55, Message length, 313
userid, idIoTagent, light, 840.0726141078839, sample_timestamp, 14:20:54, received timestamp, 14/11:20:55, Message length, 313
userid, idIoTagent, light, 839.5916334661355, sample_timestamp, 14:20:59, received timestamp, 14/11:21:16, Message length, 311
userid, idIoTagent, light, 840.241935483871, sample_timestamp, 14:21:04, received timestamp, 14/11:21:16, Message length, 311
userid, idIoTagent, light, 841.4634146341463, sample_timestamp, 14:21:08, received timestamp, 14/11:21:16, Message length, 311
userid, idIoTagent, light, 839.950980392157, sample_timestamp, 14:21:12, received timestamp, 14/11:21:16, Message length, 311
userid, idIoTagent, light, 838.9344262295082, sample_timestamp, 14:21:16, received timestamp, 14/11:21:16, Message length, 311
userid, idIoTagent, light, 837.3943661971832, sample_timestamp, 14:21:21, received timestamp, 14/11:21:38, Message length, 313
userid, idIoTagent, light, 836.9444444444443, sample_timestamp, 14:21:25, received timestamp, 14/11:21:38, Message length, 313
userid, idIoTagent, light, 835.3296703296703, sample_timestamp, 14:21:29, received timestamp, 14/11:21:38, Message length, 313
userid, idIoTagent, light, 827.2029702970297, sample_timestamp, 14:21:34, received timestamp, 14/11:21:38, Message length, 313
userid, idIoTagent, light, 826.2387387387388, sample_timestamp, 14:21:38, received timestamp, 14/11:21:38, Message length, 313
userid, idIoTagent, light, 835.4132231404959, sample_timestamp, 14:21:43, received timestamp, 14/11:22:01, Message length, 312
userid, idIoTagent, light, 840.114503816794, sample_timestamp, 14:21:47, received timestamp, 14/11:22:01, Message length, 312
userid, idIoTagent, light, 838.8475177304964, sample_timestamp, 14:21:52, received timestamp, 14/11:22:01, Message length, 312
userid, idIoTagent, light, 838.5099337748344, sample_timestamp, 14:21:56, received timestamp, 14/11:22:01, Message length, 312
userid, idIoTagent, light, 838.9285714285713, sample_timestamp, 14:22:01, received timestamp, 14/11:22:01, Message length, 312
userid, idIoTagent, light, 838.9619883040936, sample_timestamp, 14:22:06, received timestamp, 14/11:22:25, Message length, 313
userid, idIoTagent, light, 832.9558011049725, sample_timestamp, 14:22:10, received timestamp, 14/11:22:25, Message length, 313
userid, idIoTagent, light, 839.9214659685864, sample_timestamp, 14:22:15, received timestamp, 14/11:22:25, Message length, 313
userid, idIoTagent, light, 840.1865671641792, sample_timestamp, 14:22:20, received timestamp, 14/11:22:25, Message length, 313
userid, idIoTagent, light, 839.6090047393366, sample_timestamp, 14:22:25, received timestamp, 14/11:22:25, Message length, 313
